feedback_id,patient_id,country,device,timestamp,issue_type,resolved,source,comments,user_rating,tags
1516,1516,UK,Desktop,2025-11-23T00:55,none,True,in-app_survey,Navigation confusing,2.1,"urgent,resolved"
1517,1517,Iceland,Mobile,2025-02-15T17:41,navigation,True,chatbot,Hard to read buttons,4.0,"satisfied,urgent,frustrated"
1518,1518,Romania,Mobile,2025-07-22T03:50,audio,False,support_email,Font size adjustable,,
1519,1519,San Marino,Mobile,2025-05-16T16:58,none,True,website_form,No issues,3.2,satisfied
1520,1520,Slovakia,Tablet,2025-10-26T01:20,labels,False,in-app_survey,Audio captions missing,,
1521,1521,Germany,Tablet,2025-01-01T21:16,font_size,False,support_email,Navigation confusing,,
1522,1522,Croatia,Mobile,2025-10-04T07:26,font_size,False,chatbot,Color contrast poor,3.9,"satisfied,minor"
1523,1523,Bulgaria,Tablet,2025-01-12T09:52,font_size,False,in-app_survey,Hard to read buttons,,
1524,1524,Italy,Mobile,2025-04-08T13:38,none,False,chatbot,Navigation confusing,,
1525,1525,France,Tablet,2025-11-28T16:11,font_size,True,in-app_survey,Font size adjustable,,
1526,1526,Belgium,Mobile,2025-05-27T16:07,audio,True,support_email,Font size adjustable,,
1527,1527,Finland,Tablet,2025-08-16T07:33,font_size,False,website_form,Screenreader skips sections,,
1528,1528,Slovakia,Tablet,2025-03-17T18:41,video,False,call_center,Font size adjustable,2.0,"urgent,minor,bug-report"
1529,1529,Sweden,Mobile,2025-12-24T16:27,font_size,True,support_email,Font size adjustable,2.0,"resolved,frustrated"
1530,1530,Serbia,Desktop,2025-06-25T11:48,navigation,True,website_form,Audio captions missing,4.5,"feature-request,frustrated"
1531,1531,Bulgaria,Mobile,2025-09-22T05:18,font_size,True,in-app_survey,All accessible,,
1532,1532,Monaco,Tablet,2025-09-17T00:49,font_size,True,support_email,Color contrast poor,2.6,"resolved,feature-request"
1533,1533,Monaco,Tablet,2025-03-27T08:21,video,True,call_center,Hard to read buttons,,
1534,1534,Turkey,Desktop,2025-05-22T20:03,none,False,website_form,Color contrast poor,,
1535,1535,Ireland,Mobile,2025-04-27T16:16,audio,False,in-app_survey,Audio captions missing,,
1536,1536,Norway,Desktop,2025-02-04T22:38,labels,False,in-app_survey,Hard to read buttons,,
1537,1537,Iceland,Desktop,2025-10-03T20:43,font_size,False,website_form,No issues,,
1538,1538,Greece,Desktop,2025-01-14T01:46,contrast,True,chatbot,All accessible,,
1539,1539,Greece,Mobile,2025-02-15T16:54,labels,True,in-app_survey,No issues,,
1540,1540,Netherlands,Mobile,2025-07-04T17:08,none,True,website_form,Audio captions missing,1.1,satisfied
1541,1541,Slovakia,Tablet,2025-02-24T13:58,contrast,True,call_center,Navigation confusing,3.5,"feature-request,frustrated"
1542,1542,Romania,Desktop,2025-01-03T09:38,contrast,True,chatbot,Font size adjustable,,
1543,1543,Andorra,Mobile,2025-06-27T00:37,font_size,False,website_form,No issues,2.2,bug-report
1544,1544,Denmark,Desktop,2025-10-20T16:09,contrast,True,call_center,Font size adjustable,,
1545,1545,Germany,Tablet,2025-12-28T23:18,font_size,False,in-app_survey,Navigation confusing,2.7,feature-request
1546,1546,Turkey,Desktop,2025-08-13T13:27,none,True,chatbot,Screenreader skips sections,,
1547,1547,Iceland,Desktop,2025-09-07T11:24,labels,True,in-app_survey,Audio captions missing,1.5,urgent
1548,1548,Netherlands,Desktop,2025-04-09T10:22,contrast,False,chatbot,No issues,2.8,"frustrated,minor"
1549,1549,Netherlands,Mobile,2025-11-28T15:27,none,True,chatbot,Color contrast poor,,
1550,1550,Poland,Mobile,2025-12-02T03:15,navigation,True,chatbot,All accessible,,
1551,1551,Turkey,Mobile,2025-04-16T21:58,audio,True,call_center,Hard to read buttons,,
1552,1552,Netherlands,Tablet,2025-06-15T22:44,contrast,True,chatbot,Navigation confusing,3.6,"frustrated,urgent,resolved"
1553,1553,Spain,Mobile,2025-05-19T05:59,contrast,False,support_email,No issues,,
1554,1554,Slovenia,Tablet,2025-10-26T12:55,none,False,chatbot,All accessible,,
1555,1555,Bulgaria,Tablet,2025-07-21T18:15,font_size,False,chatbot,Screenreader skips sections,3.1,satisfied
1556,1556,Iceland,Desktop,2025-04-04T05:53,none,True,support_email,No issues,4.1,"satisfied,resolved"
1557,1557,Lithuania,Mobile,2025-10-18T01:26,audio,True,chatbot,All accessible,,
1558,1558,France,Tablet,2025-08-06T23:13,navigation,True,chatbot,Color contrast poor,3.6,"resolved,bug-report"
1559,1559,Andorra,Desktop,2025-11-18T00:53,none,False,in-app_survey,Navigation confusing,3.7,"frustrated,minor"
1560,1560,Belgium,Desktop,2025-12-19T19:27,navigation,True,chatbot,No issues,,
1561,1561,Romania,Tablet,2025-11-05T13:42,navigation,True,chatbot,Audio captions missing,,
1562,1562,Romania,Mobile,2025-11-03T06:00,audio,False,call_center,Screenreader skips sections,,
1563,1563,Norway,Desktop,2025-09-11T18:21,none,True,support_email,Color contrast poor,,
1564,1564,Croatia,Tablet,2025-03-08T18:50,none,False,chatbot,Font size adjustable,,
1565,1565,Germany,Desktop,2025-03-16T07:00,contrast,False,chatbot,Audio captions missing,,
1566,1566,Serbia,Desktop,2025-01-04T12:32,font_size,True,in-app_survey,Color contrast poor,,
1567,1567,Turkey,Desktop,2025-01-03T12:33,contrast,False,in-app_survey,Font size adjustable,,
1568,1568,Spain,Tablet,2025-06-02T14:26,none,True,chatbot,Color contrast poor,,
1569,1569,Latvia,Tablet,2025-07-21T04:03,video,False,website_form,Font size adjustable,,
1570,1570,Slovakia,Mobile,2025-03-02T22:28,font_size,False,call_center,No issues,4.6,"bug-report,satisfied"
1571,1571,Romania,Desktop,2025-09-26T02:47,none,False,call_center,Audio captions missing,,
1572,1572,Denmark,Tablet,2025-12-20T02:49,none,False,in-app_survey,Audio captions missing,,
1573,1573,San Marino,Mobile,2025-02-07T06:12,labels,True,in-app_survey,No issues,,
1574,1574,Greece,Mobile,2025-12-06T06:22,labels,True,call_center,Screenreader skips sections,,
1575,1575,Ireland,Desktop,2025-11-04T02:38,font_size,True,call_center,Screenreader skips sections,,
1576,1576,Estonia,Mobile,2025-09-19T11:24,contrast,True,website_form,All accessible,2.7,"frustrated,feature-request,minor"
1577,1577,Italy,Tablet,2025-03-28T18:20,contrast,True,call_center,Font size adjustable,3.7,"feature-request,resolved"
1578,1578,Netherlands,Mobile,2025-05-10T01:15,labels,True,support_email,Screenreader skips sections,,
1579,1579,Liechtenstein,Tablet,2025-09-06T05:04,contrast,True,in-app_survey,All accessible,3.1,bug-report
1580,1580,San Marino,Desktop,2025-02-21T06:16,audio,False,website_form,Navigation confusing,,
1581,1581,Liechtenstein,Tablet,2025-11-20T14:14,none,False,website_form,Color contrast poor,,
1582,1582,Monaco,Desktop,2025-09-22T10:26,contrast,False,website_form,All accessible,,
1583,1583,France,Mobile,2025-12-19T17:46,video,False,call_center,Screenreader skips sections,,
1584,1584,Italy,Mobile,2025-08-08T12:33,none,True,in-app_survey,Navigation confusing,,
1585,1585,Serbia,Tablet,2025-03-03T21:53,font_size,True,website_form,Navigation confusing,,
1586,1586,Bulgaria,Desktop,2025-06-18T14:59,contrast,False,call_center,No issues,1.6,"frustrated,resolved"
1587,1587,Andorra,Tablet,2025-03-03T18:08,navigation,False,call_center,Hard to read buttons,,
1588,1588,San Marino,Tablet,2025-05-08T13:39,audio,False,chatbot,Hard to read buttons,,
1589,1589,Sweden,Desktop,2025-06-26T01:38,video,True,chatbot,Audio captions missing,,
1590,1590,Poland,Tablet,2025-05-21T04:19,audio,False,chatbot,Screenreader skips sections,,
1591,1591,Slovakia,Mobile,2025-08-21T17:32,labels,True,call_center,Screenreader skips sections,,
1592,1592,Luxembourg,Desktop,2025-09-25T21:11,contrast,False,support_email,Audio captions missing,1.7,"bug-report,resolved,frustrated"
1593,1593,Spain,Tablet,2025-11-22T14:31,audio,False,call_center,No issues,,
1594,1594,Lithuania,Tablet,2025-08-23T04:53,none,True,support_email,Color contrast poor,,
1595,1595,Germany,Tablet,2025-09-11T21:33,contrast,False,website_form,Color contrast poor,,
1596,1596,Bulgaria,Mobile,2025-07-24T19:21,video,False,chatbot,Hard to read buttons,3.8,frustrated
1597,1597,Turkey,Mobile,2025-05-09T05:59,audio,False,call_center,Audio captions missing,1.5,"satisfied,minor"
1598,1598,Sweden,Tablet,2025-09-24T18:54,navigation,False,website_form,Color contrast poor,2.4,"feature-request,minor,frustrated"
1599,1599,Netherlands,Mobile,2025-07-06T08:05,video,False,website_form,Navigation confusing,,
1600,1600,Luxembourg,Desktop,2025-06-13T05:36,font_size,False,chatbot,Color contrast poor,,
1601,1601,Switzerland,Mobile,2025-09-20T21:23,contrast,True,chatbot,Screenreader skips sections,,
1602,1602,Croatia,Mobile,2025-06-01T20:31,audio,False,call_center,Navigation confusing,,
1603,1603,Slovakia,Mobile,2025-04-01T06:19,video,True,chatbot,Screenreader skips sections,2.3,"resolved,frustrated"
1604,1604,Belgium,Mobile,2025-10-16T05:03,font_size,False,chatbot,Color contrast poor,,
1605,1605,Hungary,Desktop,2025-06-10T14:06,navigation,False,website_form,Screenreader skips sections,1.2,"minor,bug-report"
1606,1606,Andorra,Desktop,2025-04-26T13:28,none,False,in-app_survey,Hard to read buttons,1.7,"minor,bug-report,frustrated"
1607,1607,Czech Republic,Desktop,2025-12-28T20:51,contrast,False,in-app_survey,Hard to read buttons,,
1608,1608,Finland,Mobile,2025-07-20T16:07,video,False,chatbot,Hard to read buttons,,
1609,1609,Sweden,Mobile,2025-01-09T11:08,font_size,False,call_center,No issues,,
1610,1610,Turkey,Tablet,2025-07-14T01:20,none,False,call_center,All accessible,,
1611,1611,Turkey,Tablet,2025-06-24T21:17,audio,False,chatbot,Audio captions missing,4.5,bug-report
1612,1612,Greece,Tablet,2025-10-10T05:32,font_size,False,chatbot,Screenreader skips sections,,
1613,1613,Lithuania,Mobile,2025-01-05T00:56,contrast,True,website_form,Font size adjustable,,
1614,1614,Sweden,Tablet,2025-02-26T10:55,navigation,True,website_form,Hard to read buttons,1.9,"minor,urgent,resolved"
1615,1615,Malta,Tablet,2025-03-22T03:18,navigation,False,chatbot,Audio captions missing,2.9,"minor,frustrated,bug-report"
1616,1616,Switzerland,Mobile,2025-08-21T14:46,navigation,False,website_form,Hard to read buttons,3.5,"bug-report,minor,resolved"
1617,1617,Slovakia,Desktop,2025-02-17T06:51,none,True,chatbot,Screenreader skips sections,4.4,"frustrated,minor,feature-request"
1618,1618,Iceland,Desktop,2025-03-07T19:09,none,True,support_email,Screenreader skips sections,,
1619,1619,Austria,Mobile,2025-05-16T05:13,video,False,support_email,Hard to read buttons,4.0,satisfied
1620,1620,Luxembourg,Mobile,2025-09-23T02:42,labels,True,website_form,Navigation confusing,,
1621,1621,Greece,Mobile,2025-12-12T17:40,navigation,False,website_form,Audio captions missing,,
1622,1622,Norway,Tablet,2025-02-17T21:47,labels,False,chatbot,Color contrast poor,3.3,feature-request
1623,1623,Croatia,Desktop,2025-09-28T05:45,labels,True,call_center,No issues,,
1624,1624,Ireland,Tablet,2025-11-19T05:53,contrast,False,website_form,No issues,3.7,bug-report
1625,1625,Denmark,Desktop,2025-12-14T10:42,none,True,support_email,Color contrast poor,4.8,"minor,frustrated,bug-report"
1626,1626,Norway,Desktop,2025-03-11T20:23,video,True,chatbot,Color contrast poor,,
1627,1627,Liechtenstein,Tablet,2025-11-15T23:47,labels,True,website_form,Audio captions missing,4.8,"bug-report,urgent"
1628,1628,Liechtenstein,Tablet,2025-12-24T03:11,labels,False,in-app_survey,No issues,4.8,"feature-request,resolved,frustrated"
1629,1629,Latvia,Desktop,2025-03-02T10:15,video,False,chatbot,All accessible,,
1630,1630,Ireland,Mobile,2025-12-27T10:08,audio,True,website_form,No issues,,
1631,1631,Bulgaria,Mobile,2025-12-26T23:55,contrast,True,website_form,Hard to read buttons,3.7,minor
1632,1632,Poland,Tablet,2025-08-20T21:56,labels,False,support_email,Color contrast poor,,
1633,1633,Bulgaria,Tablet,2025-09-12T05:15,video,False,in-app_survey,Hard to read buttons,,
1634,1634,Portugal,Tablet,2025-10-11T03:29,contrast,False,website_form,Color contrast poor,2.1,"minor,bug-report"
1635,1635,Portugal,Desktop,2025-03-21T18:10,none,False,in-app_survey,Screenreader skips sections,,
1636,1636,Iceland,Desktop,2025-10-27T06:58,contrast,False,call_center,Screenreader skips sections,2.9,"resolved,frustrated,satisfied"
1637,1637,Belgium,Desktop,2025-07-02T20:09,video,True,in-app_survey,Color contrast poor,3.4,satisfied
1638,1638,Sweden,Desktop,2025-02-20T23:43,contrast,True,in-app_survey,Audio captions missing,4.5,"bug-report,resolved,frustrated"
1639,1639,Sweden,Desktop,2025-01-04T19:46,contrast,False,website_form,Navigation confusing,,
1640,1640,Andorra,Mobile,2025-04-07T19:47,video,True,in-app_survey,Font size adjustable,,
1641,1641,Lithuania,Mobile,2025-06-07T17:00,video,True,call_center,Font size adjustable,,
1642,1642,Netherlands,Desktop,2025-05-06T03:05,navigation,True,chatbot,Audio captions missing,,
1643,1643,Sweden,Mobile,2025-01-19T21:20,font_size,True,chatbot,Font size adjustable,,
1644,1644,Romania,Tablet,2025-07-27T02:51,video,True,website_form,Navigation confusing,1.1,"minor,frustrated,feature-request"
1645,1645,Netherlands,Desktop,2025-08-04T04:17,font_size,False,support_email,Navigation confusing,3.8,"resolved,urgent"
1646,1646,Serbia,Mobile,2025-03-07T00:16,contrast,True,in-app_survey,No issues,,
1647,1647,Italy,Mobile,2025-02-12T19:10,labels,True,chatbot,All accessible,,
1648,1648,Lithuania,Mobile,2025-10-01T13:14,font_size,True,support_email,Screenreader skips sections,1.7,"urgent,bug-report,resolved"
1649,1649,UK,Desktop,2025-12-23T09:02,font_size,True,in-app_survey,Hard to read buttons,2.0,resolved
1650,1650,Croatia,Mobile,2025-10-25T20:28,navigation,False,support_email,Screenreader skips sections,,
1651,1651,Lithuania,Desktop,2025-04-09T15:53,contrast,True,support_email,All accessible,3.4,"feature-request,resolved"
1652,1652,Belgium,Desktop,2025-09-02T03:51,none,True,in-app_survey,Color contrast poor,,
1653,1653,Netherlands,Mobile,2025-07-09T02:31,font_size,False,chatbot,Hard to read buttons,4.6,"satisfied,minor"
1654,1654,Andorra,Desktop,2025-12-22T11:28,contrast,True,chatbot,Hard to read buttons,,
1655,1655,Netherlands,Mobile,2025-12-02T14:05,font_size,True,call_center,All accessible,,
1656,1656,Italy,Mobile,2025-06-17T08:31,navigation,True,call_center,No issues,1.2,"minor,feature-request,urgent"
1657,1657,Lithuania,Desktop,2025-06-18T16:43,navigation,False,call_center,Audio captions missing,1.8,satisfied
1658,1658,Liechtenstein,Desktop,2025-04-04T17:00,navigation,True,website_form,Audio captions missing,,
1659,1659,Croatia,Mobile,2025-03-03T11:37,contrast,True,website_form,All accessible,4.2,"feature-request,bug-report"
1660,1660,Lithuania,Desktop,2025-05-11T20:37,contrast,True,in-app_survey,Hard to read buttons,1.2,"bug-report,resolved"
1661,1661,Liechtenstein,Tablet,2025-08-04T08:02,contrast,False,chatbot,Color contrast poor,,
1662,1662,Malta,Desktop,2025-12-19T22:54,video,False,chatbot,Hard to read buttons,,
1663,1663,Germany,Mobile,2025-10-20T16:02,none,False,chatbot,All accessible,3.7,"urgent,feature-request,minor"
1664,1664,Croatia,Tablet,2025-09-16T20:14,video,True,website_form,All accessible,,
1665,1665,Belgium,Mobile,2025-07-20T17:47,navigation,True,call_center,Audio captions missing,,
1666,1666,Norway,Desktop,2025-08-10T01:31,labels,False,website_form,Color contrast poor,,
1667,1667,Greece,Mobile,2025-03-07T23:44,audio,False,chatbot,Screenreader skips sections,,
1668,1668,Latvia,Desktop,2025-02-23T08:10,labels,True,in-app_survey,Color contrast poor,,
1669,1669,Monaco,Mobile,2025-09-28T05:06,contrast,False,in-app_survey,No issues,,
1670,1670,France,Tablet,2025-11-21T08:06,none,True,website_form,Navigation confusing,,
1671,1671,Monaco,Tablet,2025-09-25T18:28,font_size,True,in-app_survey,All accessible,,
1672,1672,San Marino,Tablet,2025-11-19T09:59,video,True,in-app_survey,Audio captions missing,,
1673,1673,Hungary,Tablet,2025-03-06T03:28,navigation,True,chatbot,All accessible,,
1674,1674,Bulgaria,Mobile,2025-01-18T05:03,none,True,support_email,Hard to read buttons,,
1675,1675,Greece,Mobile,2025-11-03T05:53,font_size,False,chatbot,Screenreader skips sections,,
1676,1676,Monaco,Mobile,2025-11-27T18:17,none,True,chatbot,Audio captions missing,2.6,"frustrated,urgent,minor"
1677,1677,Monaco,Desktop,2025-08-24T12:37,video,False,in-app_survey,Font size adjustable,,
1678,1678,Lithuania,Desktop,2025-06-14T01:31,audio,True,website_form,All accessible,2.4,"urgent,feature-request,resolved"
1679,1679,Turkey,Tablet,2025-07-12T03:49,labels,False,website_form,Font size adjustable,4.6,"satisfied,resolved,minor"
1680,1680,Slovenia,Tablet,2025-11-10T19:24,labels,True,support_email,Audio captions missing,,
1681,1681,Latvia,Desktop,2025-03-18T10:06,labels,True,website_form,Navigation confusing,2.8,"minor,urgent"
1682,1682,Austria,Tablet,2025-07-09T17:34,font_size,True,chatbot,Color contrast poor,,
1683,1683,Germany,Mobile,2025-03-09T12:30,font_size,False,chatbot,Screenreader skips sections,2.6,"satisfied,minor,resolved"
1684,1684,Spain,Desktop,2025-05-03T06:53,contrast,True,support_email,No issues,,
1685,1685,Ireland,Tablet,2025-07-04T07:13,labels,False,in-app_survey,Navigation confusing,,
1686,1686,Monaco,Desktop,2025-07-11T22:01,font_size,False,support_email,Font size adjustable,2.0,"feature-request,satisfied"
1687,1687,Poland,Desktop,2025-10-04T13:20,video,True,website_form,Font size adjustable,,
1688,1688,Luxembourg,Tablet,2025-08-24T02:49,audio,True,support_email,Hard to read buttons,4.2,"bug-report,urgent"
1689,1689,UK,Mobile,2025-08-27T17:09,contrast,False,in-app_survey,All accessible,,
1690,1690,Switzerland,Mobile,2025-10-06T12:40,labels,False,chatbot,Audio captions missing,3.1,resolved
1691,1691,San Marino,Tablet,2025-04-23T18:25,video,False,support_email,Audio captions missing,,
1692,1692,Portugal,Mobile,2025-06-19T08:20,none,True,in-app_survey,Screenreader skips sections,,
1693,1693,Finland,Desktop,2025-11-25T15:23,font_size,False,in-app_survey,Navigation confusing,,
1694,1694,Italy,Desktop,2025-10-18T17:51,labels,True,call_center,Navigation confusing,2.9,"frustrated,resolved"
1695,1695,Poland,Mobile,2025-06-20T01:24,labels,True,in-app_survey,Hard to read buttons,4.9,"minor,urgent,satisfied"
1696,1696,Hungary,Desktop,2025-05-17T18:16,font_size,True,support_email,Audio captions missing,,
1697,1697,Czech Republic,Tablet,2025-09-20T13:27,labels,False,in-app_survey,Navigation confusing,,
1698,1698,Poland,Desktop,2025-01-27T09:20,labels,False,call_center,All accessible,,
1699,1699,Switzerland,Desktop,2025-09-26T19:01,labels,True,website_form,Navigation confusing,4.6,"bug-report,feature-request,frustrated"
1700,1700,Finland,Mobile,2025-06-23T09:03,contrast,False,support_email,Navigation confusing,2.6,"resolved,minor"
1701,1701,Finland,Desktop,2025-03-05T09:11,none,False,call_center,All accessible,1.2,"frustrated,bug-report,minor"
1702,1702,Luxembourg,Mobile,2025-07-05T10:39,contrast,False,in-app_survey,Screenreader skips sections,,
1703,1703,Bulgaria,Tablet,2025-05-18T16:40,labels,True,in-app_survey,Hard to read buttons,2.1,urgent
1704,1704,Liechtenstein,Tablet,2025-03-07T02:11,audio,False,call_center,Hard to read buttons,3.4,"bug-report,frustrated"
1705,1705,Czech Republic,Mobile,2025-03-23T13:50,navigation,True,call_center,Screenreader skips sections,,
1706,1706,Ireland,Tablet,2025-05-08T23:48,labels,False,website_form,Audio captions missing,1.4,urgent
1707,1707,Italy,Mobile,2025-09-12T20:10,navigation,False,chatbot,No issues,3.4,"resolved,satisfied"
1708,1708,Greece,Mobile,2025-06-26T08:03,contrast,False,support_email,Font size adjustable,1.5,"frustrated,minor,satisfied"
1709,1709,Slovakia,Tablet,2025-08-11T23:09,none,True,in-app_survey,Screenreader skips sections,,
1710,1710,Liechtenstein,Tablet,2025-10-24T02:28,labels,False,website_form,Color contrast poor,1.8,"bug-report,feature-request,satisfied"
1711,1711,Denmark,Mobile,2025-03-01T06:55,none,False,website_form,Screenreader skips sections,,
1712,1712,Romania,Tablet,2025-01-21T17:03,none,True,chatbot,Audio captions missing,,
1713,1713,Germany,Mobile,2025-06-23T20:12,contrast,False,chatbot,Color contrast poor,,
1714,1714,Switzerland,Mobile,2025-04-10T00:02,none,True,chatbot,Screenreader skips sections,3.2,feature-request
1715,1715,Croatia,Mobile,2025-08-17T09:32,contrast,False,support_email,No issues,,
1716,1716,Lithuania,Desktop,2025-09-07T17:56,navigation,True,call_center,Color contrast poor,2.0,"feature-request,resolved,frustrated"
1717,1717,Malta,Desktop,2025-01-21T21:41,none,False,website_form,Screenreader skips sections,,
1718,1718,San Marino,Tablet,2025-07-26T19:36,audio,False,chatbot,No issues,2.8,"satisfied,frustrated,feature-request"
1719,1719,Italy,Mobile,2025-06-16T18:44,font_size,False,in-app_survey,Font size adjustable,,
1720,1720,Sweden,Mobile,2025-07-08T01:51,contrast,False,support_email,No issues,,
1721,1721,Latvia,Desktop,2025-09-08T07:36,none,True,website_form,Screenreader skips sections,4.6,"frustrated,minor,satisfied"
1722,1722,Malta,Mobile,2025-01-13T05:56,audio,True,website_form,Hard to read buttons,,
1723,1723,Malta,Desktop,2025-03-05T03:02,none,True,in-app_survey,No issues,,
1724,1724,Andorra,Mobile,2025-08-14T12:07,contrast,True,chatbot,All accessible,4.6,urgent
1725,1725,Belgium,Desktop,2025-09-03T09:12,navigation,False,in-app_survey,Font size adjustable,,
1726,1726,Portugal,Tablet,2025-09-25T01:50,labels,False,call_center,No issues,3.9,"feature-request,resolved,minor"
1727,1727,Germany,Desktop,2025-04-24T00:29,none,False,website_form,Hard to read buttons,2.2,"feature-request,frustrated,urgent"
1728,1728,Serbia,Mobile,2025-02-11T00:57,video,True,call_center,Audio captions missing,4.3,"frustrated,satisfied"
1729,1729,Serbia,Mobile,2025-05-03T02:00,video,False,support_email,Font size adjustable,,
1730,1730,Portugal,Tablet,2025-04-10T00:51,labels,False,in-app_survey,Audio captions missing,,
1731,1731,Czech Republic,Tablet,2025-08-02T16:39,contrast,False,chatbot,Color contrast poor,,
1732,1732,Malta,Desktop,2025-05-18T04:24,audio,False,website_form,Audio captions missing,,
1733,1733,UK,Tablet,2025-04-18T13:35,audio,True,call_center,All accessible,,
1734,1734,Spain,Mobile,2025-01-12T18:27,font_size,False,call_center,Screenreader skips sections,,
1735,1735,Serbia,Desktop,2025-12-20T07:08,contrast,True,website_form,Audio captions missing,,
1736,1736,Romania,Mobile,2025-11-17T18:35,none,True,call_center,Hard to read buttons,,
1737,1737,Bulgaria,Desktop,2025-02-26T14:23,navigation,False,in-app_survey,All accessible,1.3,resolved
1738,1738,Slovakia,Tablet,2025-02-22T23:08,labels,False,call_center,No issues,,
1739,1739,Netherlands,Tablet,2025-11-26T20:35,font_size,False,in-app_survey,Audio captions missing,,
1740,1740,Lithuania,Mobile,2025-03-06T04:38,labels,False,chatbot,Screenreader skips sections,,
1741,1741,Poland,Tablet,2025-12-12T08:58,font_size,True,chatbot,Navigation confusing,,
1742,1742,Bulgaria,Mobile,2025-01-11T13:49,audio,True,in-app_survey,No issues,,
1743,1743,France,Tablet,2025-01-03T20:25,font_size,False,call_center,Font size adjustable,4.5,"resolved,urgent"
1744,1744,Estonia,Desktop,2025-04-27T04:17,none,False,website_form,No issues,,
1745,1745,Greece,Tablet,2025-05-01T01:05,labels,True,website_form,Font size adjustable,,
1746,1746,Austria,Desktop,2025-03-14T02:24,audio,False,in-app_survey,All accessible,,
1747,1747,Portugal,Desktop,2025-10-12T00:39,font_size,False,in-app_survey,Screenreader skips sections,4.1,"frustrated,resolved,urgent"
1748,1748,Switzerland,Mobile,2025-01-27T18:08,font_size,True,in-app_survey,All accessible,2.7,"urgent,frustrated,feature-request"
1749,1749,UK,Mobile,2025-05-23T20:05,audio,False,chatbot,Navigation confusing,2.7,"frustrated,urgent"
1750,1750,Switzerland,Tablet,2025-03-26T18:33,labels,False,chatbot,Color contrast poor,,
1751,1751,Slovenia,Mobile,2025-03-20T08:17,labels,True,call_center,Screenreader skips sections,,
1752,1752,Monaco,Desktop,2025-08-07T09:51,audio,True,website_form,Screenreader skips sections,,
1753,1753,Malta,Tablet,2025-10-13T07:43,font_size,True,call_center,Font size adjustable,2.3,feature-request
1754,1754,Andorra,Desktop,2025-06-28T04:26,audio,True,call_center,Font size adjustable,4.5,"feature-request,bug-report,resolved"
1755,1755,Lithuania,Desktop,2025-12-14T14:12,audio,True,support_email,Font size adjustable,,
1756,1756,Monaco,Desktop,2025-09-10T05:20,none,True,call_center,Font size adjustable,,
1757,1757,Sweden,Tablet,2025-01-11T10:03,labels,False,support_email,Hard to read buttons,,
1758,1758,Bulgaria,Mobile,2025-03-07T18:11,video,True,chatbot,Hard to read buttons,2.8,"feature-request,urgent"
1759,1759,Turkey,Mobile,2025-02-02T15:40,video,False,in-app_survey,Screenreader skips sections,,
1760,1760,Netherlands,Desktop,2025-02-15T16:24,contrast,True,website_form,Navigation confusing,,
1761,1761,Latvia,Tablet,2025-07-02T21:44,font_size,True,in-app_survey,Audio captions missing,,
1762,1762,Bulgaria,Desktop,2025-06-27T08:44,contrast,True,in-app_survey,Screenreader skips sections,,
1763,1763,Finland,Mobile,2025-06-26T18:22,none,True,in-app_survey,No issues,,
1764,1764,Italy,Desktop,2025-06-04T10:13,none,True,support_email,Font size adjustable,,
1765,1765,Turkey,Desktop,2025-08-10T01:53,labels,True,call_center,Color contrast poor,,
1766,1766,Estonia,Tablet,2025-09-02T11:45,video,False,in-app_survey,Color contrast poor,,
1767,1767,Spain,Desktop,2025-01-13T09:43,audio,True,support_email,Hard to read buttons,,
1768,1768,Czech Republic,Mobile,2025-03-02T06:27,contrast,False,in-app_survey,Screenreader skips sections,4.6,urgent
1769,1769,Netherlands,Desktop,2025-11-11T19:39,font_size,False,support_email,Color contrast poor,,
1770,1770,Turkey,Desktop,2025-01-12T12:04,contrast,True,call_center,All accessible,,
1771,1771,UK,Tablet,2025-01-13T18:27,none,True,in-app_survey,Audio captions missing,,
1772,1772,Luxembourg,Mobile,2025-01-25T22:57,font_size,False,chatbot,Font size adjustable,,
1773,1773,Sweden,Tablet,2025-04-22T06:36,none,False,support_email,Navigation confusing,,
1774,1774,France,Desktop,2025-07-16T14:24,none,True,support_email,Navigation confusing,,
1775,1775,Spain,Mobile,2025-04-13T10:16,font_size,False,website_form,Font size adjustable,1.6,"resolved,urgent"
1776,1776,Italy,Tablet,2025-03-22T18:44,none,True,website_form,Color contrast poor,3.1,satisfied
1777,1777,Germany,Tablet,2025-01-21T13:53,video,True,support_email,Color contrast poor,4.4,urgent
1778,1778,Poland,Desktop,2025-01-05T03:05,labels,False,call_center,Color contrast poor,4.1,"satisfied,bug-report,resolved"
1779,1779,UK,Mobile,2025-11-11T14:21,none,False,support_email,No issues,,
1780,1780,Denmark,Mobile,2025-01-08T07:26,video,True,in-app_survey,No issues,3.4,"resolved,bug-report,feature-request"
1781,1781,Romania,Tablet,2025-03-03T08:29,labels,True,chatbot,No issues,,
1782,1782,Romania,Desktop,2025-04-23T17:00,font_size,True,call_center,No issues,2.8,resolved
1783,1783,Romania,Tablet,2025-02-17T18:58,labels,True,support_email,Screenreader skips sections,4.2,"frustrated,minor,urgent"
1784,1784,Belgium,Tablet,2025-07-07T17:23,navigation,True,chatbot,Navigation confusing,,
1785,1785,Estonia,Tablet,2025-08-06T22:44,contrast,False,chatbot,Hard to read buttons,,
1786,1786,Turkey,Desktop,2025-08-18T22:38,none,True,in-app_survey,Audio captions missing,,
